Flight No,Type,Date,Origin,Departure Time,Arrival Time,Destination,IsDome,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9362,320,..3....,成都,2200,0005,南宁,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9363,320,1234567,成都,0650,0900,南宁,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9364,320,1234567,南宁,1010,1220,成都,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9367,320,1234567,南宁,1555,1755,福州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9368,320,1234567,福州,1850,2120,南宁,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9373,320,1234567,南宁,2055,2230,重庆,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9374,320,1234567,重庆,0835,1025,南宁,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9377,320,1234567,南宁,0850,1110,杭州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9378,320,1234567,杭州,1220,1510,南宁,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9379,320,1234567,南宁,1825,2045,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9380,320,1234567,南京,2005,2300,南宁,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9381,320,1234567,南宁,0840,1110,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9382,320,1234567,长春,1600,1835,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9385,320,1234567,南宁,1800,2020,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9386,320,1234567,大连,0810,0955,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9387,320,1234567,南宁,0830,1055,郑州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9388,320,1234567,大连,1440,1645,郑州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9389,320,1234567,南宁,1305,1435,长沙,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9390,320,1234.67,青岛,1910,2145,长沙,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9390,320,....5..,青岛,1910,2135,长沙,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9401,320,1234567,深圳,0800,1045,成都,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9402,320,1234567,成都,0715,0940,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9403,320,1234567,深圳,0940,1225,成都,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9404,320,1234567,成都,0900,1130,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9405,320,1234567,深圳,1945,2240,成都,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9406,320,1234.6.,成都,1525,1755,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9406,320,....5.7,成都,1525,1800,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9407,320,1234567,深圳,1505,1750,成都,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9408,320,1234567,成都,1855,2125,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9411,320,1234567,深圳,0705,0940,昆明,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9412,320,1234567,昆明,1055,1310,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9413,320,1234567,深圳,1150,1430,昆明,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9414,320,1234567,昆明,1540,1800,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9415,320,1234567,深圳,2025,2310,昆明,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9416,320,1234567,昆明,0720,0940,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9421,320,1234567,深圳,0735,0950,重庆,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9422,320,1234567,重庆,2140,2355,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9423,320,1234567,深圳,0815,1035,重庆,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9424,320,1234567,重庆,1150,1350,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9425,320,1234567,深圳,1120,1345,重庆,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9426,320,1234.6.,重庆,1455,1655,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9426,320,....5.7,重庆,1455,1700,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9427,320,1234567,深圳,1725,1940,重庆,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9428,320,1234567,重庆,2055,2310,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9429,320,1234567,深圳,2025,2245,重庆,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9430,320,.2.4.6.,重庆,0740,0940,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9430,320,1.3.5.7,重庆,0745,0950,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9441,320,1234567,广州,0745,1020,成都,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9442,320,1234567,成都,1130,1355,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9443,320,1234567,广州,1945,2225,成都,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9444,320,123.567,成都,0915,1145,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9444,320,...4...,成都,0915,1140,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9447,320,1234567,西安,0905,1040,西宁,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9448,320,1234567,西宁,1610,1745,西安,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9449,320,1234567,广州,1850,2105,宜宾,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9450,320,......7,宜宾,2150,2350,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9450,320,123456.,宜宾,2150,2355,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9451,320,1234567,广州,0825,1120,昆明,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9452,320,1234567,昆明,1225,1435,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9453,320,1234567,广州,1435,1725,昆明,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9454,320,1234567,昆明,1910,2115,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9461,320,.2.4.6.,重庆,0655,0910,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9461,320,1.3.5.7,重庆,0730,0930,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9462,320,1234567,南京,1040,1305,重庆,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9463,320,1234567,重庆,1415,1620,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9464,320,1234567,南京,1730,1955,重庆,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9467,320,1234567,重庆,0800,1015,无锡,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9468,320,1234567,大连,1335,1530,无锡,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9469,320,1234567,重庆,0850,1045,郑州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9470,320,1234567,长春,1515,1810,郑州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9481,320,1234567,成都,1355,1730,沈阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9482,320,1234567,沈阳,1910,2305,成都,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9483,320,.2.4...,成都,0625,1000,沈阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9483,320,..3....,成都,0625,0955,沈阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9485,320,.2.4.6.,成都,0650,1030,哈尔滨,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9485,320,1.3.5.7,成都,0655,1030,哈尔滨,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9486,320,1.34567,哈尔滨,1145,1610,成都,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9486,320,.2.....,哈尔滨,1145,1605,成都,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9487,320,1234567,成都,0850,1130,泉州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9488,320,1234567,泉州,1215,1525,成都,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9489,320,1234567,成都,1625,1835,太原,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9490,320,1234567,太原,1920,2140,成都,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9501,320,1234567,深圳,0815,1030,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9502,320,1234567,上海,1135,1420,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9503,320,1234567,深圳,0910,1140,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9504,320,1234567,上海,1255,1545,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9505,320,1234567,深圳,1140,1245,泉州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9506,320,.2.....,浦东,1615,1815,泉州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9506,320,1.34567,浦东,1615,1815,泉州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9507,320,1234567,深圳,1200,1420,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9508,320,1234567,上海,1525,1805,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9509,320,1234567,深圳,1250,1440,南昌,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9510,320,1234567,浦东,1805,2000,南昌,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9511,320,1234567,深圳,1415,1635,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9512,320,1234567,上海,1745,2035,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9513,320,1234567,深圳,1500,1735,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9514,320,1234567,浦东,1845,2135,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9515,320,1234567,深圳,1705,1935,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9516,320,1234567,上海,2040,2315,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9517,320,1234567,深圳,1800,2025,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9518,320,1234567,浦东,2210,0110,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9519,320,1234567,深圳,1815,2010,景德镇,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9520,320,1234567,上海,0925,1035,景德镇,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9531,320,1234567,无锡,0720,1050,昆明,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9532,320,1234567,昆明,1150,1450,无锡,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9533,320,1234567,无锡,1510,1840,昆明,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9534,320,1234567,昆明,1940,2240,无锡,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9541,320,1234567,无锡,1520,1840,成都,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9542,320,1234567,成都,1945,2230,无锡,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9543,320,1234567,无锡,1940,2305,成都,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9544,320,1234567,成都,0905,1150,无锡,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9551,320,.2.4.6.,无锡,1250,1520,西安,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9552,320,.2.4.6.,银川,1830,1945,西安,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9553,320,1.3.5.7,无锡,1250,1520,西安,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9554,320,1.3.5.7,兰州,1830,1945,西安,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9557,320,1234567,无锡,0900,1100,长沙,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9558,320,1234567,南宁,1420,1555,长沙,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9561,320,1234567,南京,0820,1130,昆明,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9562,320,1234567,昆明,1240,1530,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9565,320,1234567,南京,1710,2020,成都,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9566,320,1234567,成都,2125,2350,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9571,320,1234567,南京,0830,1110,贵阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9572,320,1.3.5.7,贵阳,1200,1410,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9572,320,.2.4.6.,贵阳,1155,1410,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9573,320,1234567,南京,1515,1750,贵阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9574,320,1234567,贵阳,1840,2050,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9577,320,1234567,南京,1250,1420,福州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9578,320,1234567,珠海,1740,1910,福州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9579,320,1234567,南京,0900,1055,太原,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9580,320,1234567,乌鲁木齐,1635,2000,太原,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9581,320,1.3.5.7,南京,0820,1025,西安,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9582,320,1.3.5.7,兰州,1400,1510,西安,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9583,320,.2.4.6.,南京,0820,1025,西安,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9584,320,.2.4.6.,西宁,1400,1525,西安,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9589,320,1234567,南京,0725,0900,烟台,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9590,320,1234567,哈尔滨,1820,2020,烟台,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9601,320,1234567,深圳,0840,1250,沈阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9602,320,1234567,沈阳,1240,1700,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9603,320,.2.4.6.,深圳,1035,1435,沈阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9603,320,1.3.5.7,深圳,0925,1330,沈阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9604,320,1234567,沈阳,1540,2010,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9605,320,123.56.,深圳,1415,1815,沈阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9605,320,...4..7,深圳,1415,1815,沈阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9606,320,1234567,沈阳,1905,2325,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9607,320,1234567,深圳,1900,2255,沈阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9608,320,1234567,沈阳,0925,1340,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9609,320,1234567,深圳,1805,2020,扬州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9610,320,1234567,沈阳,0825,1050,扬州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9621,320,1234567,深圳,0845,1310,哈尔滨,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9622,320,1234567,哈尔滨,1410,1905,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9623,320,....5..,深圳,1140,1605,哈尔滨,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9623,320,1234.67,深圳,1215,1645,哈尔滨,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9624,320,1234567,哈尔滨,1730,2220,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9625,320,1234567,深圳,1545,2020,哈尔滨,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9626,320,1.34.6.,哈尔滨,0940,1440,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9626,320,.2..5.7,哈尔滨,0940,1440,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9627,320,1234567,深圳,1750,2040,临沂,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9628,320,1234567,哈尔滨,0745,1025,临沂,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9631,320,1234567,深圳,0830,1045,扬州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9632,320,1234567,大连,1545,1730,扬州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9633,320,1234567,深圳,1130,1500,大连,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9634,320,1234567,大连,1430,1810,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9641,320,1234567,深圳,0855,1210,烟台,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9642,320,...4...,长春,1535,1725,烟台,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9642,320,.2...6.,长春,1535,1725,烟台,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9642,320,1.3.5.7,长春,1535,1725,烟台,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9643,320,1234567,深圳,1055,1520,长春,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9644,320,.2...6.,长春,1705,2155,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9644,320,1.345.7,长春,1710,2210,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9645,320,1234567,深圳,1715,1935,无锡,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9646,320,1234567,长春,0805,1050,无锡,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9651,320,.....67,广州,0650,0920,临沂,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9651,320,12345..,广州,0650,0920,临沂,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9652,320,.2.4.6.,沈阳,1715,1920,临沂,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9652,320,1.3.5.7,沈阳,1700,1900,临沂,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9653,320,1234567,广州,0830,1105,郑州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9654,320,1234567,沈阳,0805,1045,郑州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9655,320,1234567,广州,1225,1610,沈阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9656,320,1234567,沈阳,1555,2010,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9657,320,1234567,广州,1425,1815,沈阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9658,320,1234567,沈阳,1255,1710,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9659,320,1234567,广州,1825,2210,沈阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9660,320,1234567,沈阳,0845,1255,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9671,320,1234567,广州,0850,1110,常州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9672,320,1234567,哈尔滨,1710,2000,常州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9673,320,1234567,广州,1150,1615,哈尔滨,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9674,320,1234567,哈尔滨,1525,2005,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9675,320,1234567,广州,1825,2240,哈尔滨,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9676,320,1234567,哈尔滨,0900,1340,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9681,320,1234567,广州,0715,0930,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9682,320,1234567,大连,1310,1500,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9683,320,1234567,广州,0920,1130,南通,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9684,320,.2.4.6.,大连,1630,1835,南通,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9684,320,1.3.5.7,大连,1630,1825,南通,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9691,320,1234567,广州,1135,1545,长春,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9692,320,1234567,长春,1555,2025,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9693,320,1234567,广州,0850,1050,武汉,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9694,320,1234567,长春,1635,1950,武汉,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9701,320,1234567,沈阳,0840,1110,南通,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9702,320,1234567,厦门,1455,1645,南通,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9703,320,1234567,沈阳,1020,1245,无锡,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9704,320,1234567,厦门,1630,1820,无锡,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9705,320,1234567,沈阳,1445,1705,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9706,320,1234567,厦门,0940,1130,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9707,320,1234567,沈阳,0825,1050,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9708,320,1234567,福州,1410,1535,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9709,320,1234567,沈阳,0855,1200,武汉,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9710,320,1234567,南宁,1610,1805,武汉,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9711,320,1234567,沈阳,0930,1240,西安,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9712,320,1234567,昆明,1710,1930,西安,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9713,320,1234567,昆明,1000,1300,太原,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9714,320,1234567,沈阳,1645,1845,太原,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9715,320,1234567,沈阳,0930,1250,南昌,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9716,320,1234567,珠海,1615,1750,南昌,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9717,320,1234567,沈阳,1020,1140,烟台,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9718,320,1234567,长沙,1615,1840,烟台,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9719,320,1234567,沈阳,0910,1145,合肥,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9720,320,1234567,桂林,1535,1730,合肥,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9721,320,1234567,沈阳,1630,1900,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9722,320,1234567,浦东,2015,2245,沈阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9723,320,1234567,沈阳,1000,1250,温州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9724,320,1234567,三亚,1730,2005,温州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9725,320,1234567,三亚,0900,1200,无锡,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9726,320,1234567,沈阳,1600,1830,无锡,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9727,320,1234567,沈阳,0935,1215,郑州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9728,320,1234567,海口,1700,1950,郑州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9729,320,1234567,重庆,1155,1340,郑州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9730,320,1234567,沈阳,1810,2045,郑州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9731,320,1234567,沈阳,0700,0900,呼和浩特,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9732,320,1234567,成都,1440,1700,呼和浩特,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9741,320,1234567,哈尔滨,0915,1210,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9742,320,1234567,长沙,1540,1710,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9743,320,1234567,哈尔滨,0935,1240,合肥,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9744,320,1234567,贵阳,1640,1830,合肥,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9745,320,1234567,哈尔滨,0830,1040,青岛,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9746,320,1234567,南通,1830,2000,青岛,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9747,320,1.3.5.7,哈尔滨,0835,1130,扬州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9748,320,1.3.5.7,三亚,1700,2010,扬州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9749,320,.2.4.6.,哈尔滨,0845,1125,太原,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9750,320,.2.4.6.,三亚,1700,2025,太原,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9751,320,1234567,哈尔滨,0915,1250,南昌,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9752,320,1234567,海口,1630,1835,南昌,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9753,320,1234567,哈尔滨,0905,1215,郑州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9754,320,1234567,南宁,1640,1905,郑州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9771,320,1234567,成都,1040,1300,南昌,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9772,320,....5..,南昌,1420,1655,成都,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9772,320,12.4.67,南昌,1430,1710,成都,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9772,320,..3....,南昌,1720,2000,成都,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9773,320,1234567,南昌,0805,1035,昆明,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9774,320,1234567,昆明,1140,1405,南昌,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9775,320,1234567,南昌,1650,1900,重庆,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9776,320,1234567,重庆,2110,2250,南昌,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9791,320,1234567,泉州,0715,0840,杭州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9792,320,1234567,沈阳,1400,1645,杭州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9793,320,1234567,泉州,1045,1345,昆明,国内,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9794,320,1234567,昆明,1450,1735,泉州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
